Medallion,HackLicense,VendorID,RateCode,StoreAndFwdFlag,PickupDateTime,DropoffDateTime,PassengerCount,TripTimeInSecs,TripDistance,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,PaymentType,FareAmount,Surcharge,MtaTax,TollsAmount,TotalAmount,TipAmount,Tipped,TipClass
14A45A1EAE619E175194F14EA4E65AC2,26AB9A69FABB719EFF511F5170984228,VTS,1,""""" ",7/12/2013 2:54,7/12/2013 3:00,5,360,1.44,-74.002693,40.749851,-74.001106,40.737663,CSH,6.5,0.5,0.5,0,7.5,0,0,0
5A9623D8B646562A274295C85F017655,7B7443B7B337279CA2745644DBD36C5F,CMT,1,N  ,6/14/2013 16:39,6/14/2013 16:53,4,835,1.3,-73.965752,40.761868,-73.983749,40.760517,CSH,10,1,0.5,0,11.5,0,0,0
050E71DA009681B177455E36A1FDB041,DB41AAB8D36CB4D3BAF4150C0B3FC0B4,VTS,1,""""" ",10/11/2013 15:12,10/11/2013 15:22,1,600,1.05,-73.973694,40.757393,-73.981537,40.766682,CRD,8,0,0.5,0,10,1.5,1,1
0706F69527090B0AD5D8922B745FEAA3,6C8BBB53878AD818023687E5B772DB2C,VTS,1,""""" ",11/19/2013 22:16,11/19/2013 22:23,1,420,1.51,-73.984344,40.749481,-73.967613,40.753586,CRD,7.5,0.5,0.5,0,10.1,1.6,1,1
AEAF9AA9B14A582B207FE045A358064E,23FB6ABC8B4160BEC508097902BB3223,VTS,1,""""" ",9/3/2013 8:04,9/3/2013 8:16,1,720,1.72,-73.987915,40.732201,-73.97377,40.759296,CRD,9.5,0,0.5,0,12.38,2.38,1,1
8E0CD6603A766DC82AEEB507DC5DC4D1,650F13CC3CC6AD6FCDDD127FA2C6F87A,VTS,1,""""" ",5/2/2013 21:33,5/2/2013 21:38,1,300,1.19,-73.98127,40.758846,-73.965019,40.775284,CRD,6.5,0.5,0.5,0,8.5,1,1,1
7276DF23FDAAECD4488B3CEBF95DBCEE,9977B45D02E210174C1A3F7EACEA52E4,CMT,1,N  ,4/14/2013 1:51,4/14/2013 2:05,1,808,3.5,-73.983307,40.750072,-73.989746,40.720707,CRD,14,0.5,0.5,0,16,1,1,1
2CE51207C3530BE383A0791644054EB2,03A478BB3BBA898269AFD09C42382A0F,CMT,1,N  ,11/14/2013 14:38,11/14/2013 15:00,4,1354,2,-73.988853,40.769127,-73.972038,40.754333,CRD,14,0,0.5,0,17.4,2.9,1,1
E9FD29C830D1C3D9C06B5D34E959B4B4,B56BA6ABF541409441D9151130607452,CMT,1,N  ,4/6/2013 15:35,4/6/2013 15:41,2,376,0.8,-74.011421,40.716454,-74.008751,40.721348,CRD,6,0,0.5,0,7.8,1.3,1,1
4116AF7534A62DF93DAC80A4B022EB09,EECE3F23E6CE9038640663160F4F5697,CMT,1,N  ,6/8/2013 17:34,6/8/2013 17:37,1,200,1,-73.982338,40.731335,-73.972969,40.744312,CRD,5,0,0.5,0,6.6,1.1,1,1
8ED9B930EF36C9F6B790AB6E38086F3E,D73F4A86416CBA272F9CC387DA532F95,VTS,1,""""" ",1/11/2013 9:01,1/11/2013 9:31,2,1800,8.25,-73.94825,40.778545,-74.003242,40.710724,CSH,28,0,0.5,0,28.5,0,0,0
458AAE26F8205CD22307757C21A6F5D1,732458226275E3925714D266A1D075E8,VTS,1,""""" ",9/26/2013 17:20,9/26/2013 17:38,1,1080,2.04,-73.984367,40.774281,-73.960411,40.768524,CRD,12.5,1,0.5,0,16.7,2.7,1,1
50D134FCCF4C7453F6D0C89DC76C0CE2,51310D39D53EA1FE06BB4F913780FB73,CMT,1,N  ,5/12/2013 14:25,5/12/2013 14:38,1,749,1.7,-74.002457,40.723934,-73.988647,40.738979,CRD,10,0,0.5,0,13.12,2.62,1,1
59C232188382C25A5F0D4FC6FDD5999F,F926EE0719B97E556D075E8B15463C6E,VTS,1,""""" ",2/28/2013 17:13,2/28/2013 17:18,6,300,0.93,-73.997437,40.736546,-73.985321,40.732513,CSH,6,1,0.5,0,7.5,0,0,0
B274AF14E10A765461062F3D07047199,10EDF52ADDC5A4C47A78E7A6B7249DE1,CMT,1,N  ,6/23/2013 23:04,6/23/2013 23:10,1,385,1.6,-73.976959,40.75198,-73.994843,40.742165,CRD,7.5,0.5,0.5,0,10.2,1.7,1,1
8DD25C64D146B88FD37E4521F26FBCE5,61C97447C98AB3B79A1FD8BA6808EA69,VTS,1,""""" ",1/19/2013 12:44,1/19/2013 12:56,1,720,1.78,-73.992058,40.738487,-73.978279,40.752167,CSH,9.5,0,0.5,0,10,0,0,0
EB05ED87D6BDC16974AEAE1704DF1E70,570B4E7478AEEC1DC4C93CB1879ECDB5,CMT,1,N  ,10/21/2013 14:30,10/21/2013 14:34,1,211,0.6,-73.960403,40.770081,-73.954178,40.778587,CSH,4.5,0,0.5,0,5,0,0,0
953600C84C649D5548667EE52614688D,B1559405577582547F0196C5B1DE1247,VTS,1,""""" ",4/6/2013 17:11,4/6/2013 17:23,1,720,2.07,-73.988014,40.723846,-73.954391,40.763828,CRD,10,0,0.5,0,12,1.5,1,1
6EB4A57D96979FD61CC7915C6E9BFA71,AFED25A4EF48CB2B3CCE5EBB4CF02C3E,CMT,1,N  ,9/27/2013 11:30,9/27/2013 11:53,2,1359,4.6,-74.007713,40.711418,-73.992516,40.742657,CSH,20,0,0.5,0,20.5,0,0,0
5CFC47FBDF485D0AEA93177813777DA6,AD1A2D0FAA423DC2A16E41E1CE8039C9,CMT,1,Y  ,4/8/2013 8:23,4/8/2013 8:27,1,244,0.6,-74.005341,40.720715,-74.002281,40.72942,CSH,5,0,0.5,0,5.5,0,0,0
87D6A5AF77EA7F5F31213AADB50B7508,107A492A8269674DF2174B2A33D751C5,CMT,1,N  ,10/25/2013 11:51,10/25/2013 12:04,1,767,6.8,-73.985062,40.76886,-73.942268,40.839802,CRD,21,0,0.5,0,25.8,4.3,1,1
E03C3932C1321B00A76C0E253C89F49C,45AF7634D808D4E33D3EE6B51EFF7C08,VTS,1,""""" ",6/18/2013 10:55,6/18/2013 10:59,2,240,0.9,-73.965996,40.765251,-73.970924,40.757423,CRD,5,0,0.5,0,6.5,1,1,1
58E945D2F85A6EA487B31A43C1692AA7,2BDFF4964511EFDFADD433F9BB9A84B4,CMT,1,N  ,7/10/2013 17:41,7/10/2013 17:42,1,44,0,-73.98867,40.750107,-73.988686,40.750462,NOC,2.5,1,0.5,0,4,0,0,0
F92986B36AB6D2E83F4EEEE05386AF41,E7DE1A6C740238E3C2E12F264F974559,VTS,1,""""" ",8/29/2013 16:46,8/29/2013 17:03,1,1020,1.83,-73.979301,40.761719,-73.979546,40.784367,CSH,12.5,1,0.5,0,14,0,0,0
C151D367407905EF19BE7ECEF9CCAA22,B26AFA3D96C7047BC1F8D927F7C7C1EF,CMT,1,N  ,3/17/2013 0:30,3/17/2013 0:36,1,372,1.9,-73.956665,40.763191,-73.95266,40.784199,CRD,7.5,0.5,0.5,0,9.5,1,1,1
A8CFEE54A46118E649DA8C119C7FE217,8A5F723DC478FEC1AE66D2F3418B8917,VTS,1,""""" ",1/18/2013 17:50,1/18/2013 18:06,6,960,2.18,-74.007599,40.726601,-73.988396,40.745155,CRD,11,1,0.5,0,13.5,1,1,1
C2C60286DB4211BB6CBD046EF7F147E9,1B03A4E35572341C078EDD958604AAFC,VTS,1,""""" ",9/26/2013 21:42,9/26/2013 21:49,1,420,0.99,-73.868523,40.769379,-73.991501,40.744652,CRD,6.5,0.5,0.5,0,8.5,1,1,1
BF9CE67F2D9782421BD8F39B4C0B15EA,E2BC338B48D98696D83076CFA9952B48,VTS,1,""""" ",1/24/2013 11:36,1/24/2013 11:43,1,420,1.46,-73.970886,40.76453,-73.973671,40.779213,CSH,7.5,0,0.5,0,8,0,0,0
7EE719A9107FC17B652223C1F6A91C9B,4BEF033C3C6E77BC804B3C76836A51D8,VTS,1,""""" ",11/7/2013 13:33,11/7/2013 13:35,1,120,0.25,-73.966721,40.753185,-73.964394,40.756161,CSH,3,0,0.5,0,3.5,0,0,0
F7A12226408C2CD64DFD26140A7880CF,9069AA2AEA5595BF163BE1180994B946,CMT,1,N  ,4/12/2013 20:24,4/12/2013 20:41,2,1006,3.9,-74.004509,40.707954,-73.98317,40.738712,CRD,16.5,0.5,0.5,0,21,3.5,1,1
0A84B25FD498B75D5DEDBC79858DAD07,20E3E6919A4F4BEB959AE2465E781B62,CMT,1,N  ,3/23/2013 0:02,3/23/2013 0:06,1,261,0.5,-74.0019,40.750648,-73.994102,40.751118,CRD,5,0.5,0.5,0,7,1,1,1
3B0589840F95D43783A1E99D89AD9383,19C77C1A0EA3B857BDB6237639258498,CMT,1,N  ,11/9/2013 22:14,11/9/2013 22:18,1,246,0.6,-73.989243,40.763599,-73.980133,40.764626,CRD,4.5,0.5,0.5,0,6.6,1.1,1,1
41A9848FCA764BCBC8C0C370611C9F14,BB04D24D88C031A8883A5E8FB75DAF06,VTS,1,""""" ",11/20/2013 18:16,11/20/2013 18:21,2,300,1.04,-73.971283,40.786419,-73.981339,40.775944,CSH,6,1,0.5,0,7.5,0,0,0
4D4DCCB57FB9D19D5B874B003E7DAD7D,C875F1C4140D793511F3E3F20C18D1B1,VTS,1,""""" ",4/2/2013 17:23,4/2/2013 17:29,1,360,0.92,-73.982704,40.762451,-73.99157,40.752411,CSH,6,1,0.5,0,7.5,0,0,0
97F751A427E8A244DB5E8260F8D348E9,25C1C4611F03320F3369DD7F4A176B55,VTS,1,""""" ",2/3/2013 20:13,2/3/2013 20:24,1,660,2.58,-74.003166,40.720245,-73.985153,40.744698,CRD,10.5,0.5,0.5,0,12.5,1,1,1
500B99D0D2ED7D114701456891419249,291D2E3384398BC54D70B417AE2DD7A0,VTS,1,""""" ",4/28/2013 15:47,4/28/2013 15:49,2,120,0.64,-73.989426,40.720512,-73.984787,40.728394,CSH,4,0,0.5,0,4.5,0,0,0
B0DFDC71750C63BC5CB68BD20AE27E94,EF5577F66D2F3C827761E41E93280400,CMT,1,N  ,6/7/2013 14:24,6/7/2013 14:30,1,379,1.1,-73.987823,40.737598,-73.997971,40.724072,CRD,6.5,0,0.5,0,9.1,2.1,1,1
43C09662C25340EAD83452D591E08FB5,28FF1024A3F294E57F00D29D3BF32755,CMT,1,N  ,7/17/2013 20:34,7/17/2013 20:50,3,924,3.5,-74.015724,40.715683,-73.987457,40.744305,CRD,14.5,0.5,0.5,0,18.6,3.1,1,1
178A81A5C3C141BD575E85C383565234,FA646837F4868B296CBD12A138F581D0,VTS,1,""""" ",6/26/2013 13:31,6/26/2013 13:50,2,1140,2.3,-73.981255,40.733322,-73.989212,40.755947,CSH,13,0,0.5,0,13.5,0,0,0
FD9900398CC8CBEF7D3E7890FA854FA2,A7D8E5B338FA2134D13EF1633E376492,VTS,1,""""" ",3/13/2013 23:29,3/13/2013 23:38,6,540,2.34,-74.006226,40.734146,-73.985931,40.762486,CRD,9.5,0.5,0.5,0,10.5,0,0,0
B208B9A7887DA60032BA923A76FD4185,B3F7721BA24F6D5C0C816C89110A2F19,VTS,1,""""" ",6/9/2013 19:22,6/9/2013 19:38,1,960,3.37,-73.991913,40.744373,-73.975174,40.782509,CRD,14.5,0,0.5,0,17,2,1,1
55910F868A3DC13978982EB162DFEC16,B5DE74A823BB95ECDE15EDFBDCA10272,CMT,1,N  ,7/24/2013 6:21,7/24/2013 6:55,1,2064,13.2,-74.017288,40.705868,-73.872749,40.774403,CRD,41.5,0,0.5,0,54.6,12.6,1,3
A007FD8150FC76DE7960300F76F8E426,25E708E5D60A9B6558F866D3AD5C55F7,CMT,1,N  ,5/5/2013 1:42,5/5/2013 1:56,1,852,3.3,-73.947548,40.821976,-73.911362,40.844341,CSH,13.5,0.5,0.5,0,14.5,0,0,0
FFFECF75AB6CC4FF9E8A8B633AB81C26,4ADBA5052215AB9D5CB7076C99422C9B,VTS,1,""""" ",6/11/2013 18:45,6/11/2013 18:57,1,720,1.47,-74.003479,40.748707,-73.980873,40.74213,CRD,9.5,1,0.5,0,13.62,2.62,1,1
F4EB6961CAE1BA906C27C01798A551EB,23B49AF8CFA28510B28CBCAC21B66D51,VTS,1,""""" ",1/22/2013 21:21,1/22/2013 21:35,1,840,5.66,-74.013008,40.715263,-73.978058,40.783627,CRD,19,0.5,0.5,0,22,2,1,1
0BACB2C11491FA7639FD9F58B4E1AB6D,31087231E09099106762217619CCDB6E,CMT,1,N  ,5/19/2013 1:39,5/19/2013 1:48,1,508,3.1,-73.967392,40.761051,-73.919205,40.758736,CSH,11,0.5,0.5,0,12,0,0,0
FCB1BF2054823AB4F0D2A35BB5A26A11,FF47BE7EA0F3041B4761A3157EF9494F,VTS,1,""""" ",8/12/2013 18:36,8/12/2013 18:51,1,900,2.42,-73.988564,40.746868,-73.998886,40.719921,CSH,11.5,1,0.5,0,13,0,0,0
057C136D1166F540F43DAED0807328B2,1A984EA70B0F204ED14AEDB6C33B6F83,VTS,1,""""" ",2/12/2013 21:58,2/12/2013 22:04,5,360,0.92,-73.980408,40.767548,-73.980408,40.767548,CSH,6,0.5,0.5,0,7,0,0,0
469F250223E3C6B213079BDC116DA38A,18D6A12B4FB3AC12D118FB1633AAACED,CMT,1,N  ,8/19/2013 23:18,8/19/2013 23:42,1,1483,14.2,-73.776756,40.645294,-73.92926,40.631512,CSH,40,0.5,0.5,0,41,0,0,0
13E047C3E730FE5D985C518A697770F2,20B438595511187C340762A24312E781,VTS,1,""""" ",5/3/2013 14:00,5/3/2013 14:22,4,1320,3.6,-73.984512,40.710377,-74.006981,40.741703,CSH,17,0,0.5,0,17.5,0,0,0
F179884EB974F7FD2E5C36C2389D756A,AC4E583377AFDCF0A659499C264B8714,CMT,1,N  ,3/31/2013 11:15,3/31/2013 11:19,1,201,0.7,-73.954102,40.77478,-73.960648,40.7658,CSH,4.5,0,0.5,0,5,0,0,0
ECF321F92BF00361A94AA84E62982D90,4CC16B1BA0E1E3ACF7C017403C647224,CMT,1,N  ,7/19/2013 22:26,7/19/2013 22:33,1,412,1.2,-73.999153,40.749317,-74.004372,40.733376,CRD,7,0.5,0.5,0,10,2,1,1
DE4952D04246E55D7660B1A262F77DE7,8E440D8AA38AE5C8D7DD9228F72F973F,VTS,1,""""" ",3/8/2013 13:20,3/8/2013 13:32,5,720,4.37,-73.996788,40.669312,-74.009163,40.730862,CRD,14.5,0,0.5,5.33,23.95,3.62,1,1
8D8BCB635B9DD8552169EF724F8B31BF,6A990036D690DB880CFFA756BDCFE654,VTS,1,""""" ",5/17/2013 17:04,5/17/2013 17:08,5,240,0.67,-73.953239,40.772587,-73.963837,40.77705,CSH,5,1,0.5,0,6.5,0,0,0
D2D1721E80B894C8C87955255081CB5B,07998FBF22EE5472DA0659B11C639048,VTS,1,""""" ",4/6/2013 3:25,4/6/2013 3:28,1,180,0.91,-73.99334,40.752434,-73.989594,40.762806,CSH,5.5,0.5,0.5,0,6.5,0,0,0
4D1C0E10D63CFFB233D8F007F9F0B337,58A4FA5A744E2441C7457DFAB5D8AE19,VTS,1,""""" ",12/13/2013 12:46,12/13/2013 13:22,1,2160,3.04,-74.0075,40.742767,-73.970085,40.756493,CSH,22.5,0,0.5,0,23,0,0,0
AA03819EAA79B08201ED62133675189B,9674EA46B2DB507DF36555C3C6F3F3E6,VTS,1,""""" ",11/17/2013 12:18,11/17/2013 12:33,1,900,2.36,-74.004372,40.742031,-73.984474,40.761486,CRD,12,0,0.5,0,14.9,2.4,1,1
4029B98D6CCE7239AF2DED0DFCA0A40E,53E11810E7A4063F25B59698A60DE3A2,VTS,1,""""" ",11/22/2013 14:22,11/22/2013 14:55,6,1980,2.99,-73.963783,40.765293,-73.963509,40.765091,CRD,20.5,0,0.5,0,27.15,6.15,1,2
58B27C0285AB7C4F51F89FCAEDEB0824,4A3305C5456FE915E4CF0A3ABE54AD89,VTS,1,""""" ",8/23/2013 15:34,8/23/2013 15:41,1,420,1.08,-73.973068,40.780422,-73.982033,40.770046,CSH,7,0,0.5,0,7.5,0,0,0
A6DB36B570BD59E08FBE76086C5EE662,6EEC641E3F3FC5F8DAD6D00611C23843,VTS,1,""""" ",4/17/2013 8:28,4/17/2013 8:47,1,1140,2.24,-73.957916,40.776764,-73.975418,40.749413,CRD,13.5,0,0.5,0,15,1,1,1
0DD750B21794BD7B0CEFCA8A6DF7C031,1D6B148D6138F1C441655AD0ADD270CC,CMT,1,N  ,8/23/2013 19:49,8/23/2013 19:56,1,382,1.3,-74.003044,40.750465,-73.99044,40.755898,CRD,6.5,1,0.5,0,9.6,1.6,1,1
BCC68C088A3B15A96D651B7F4F253326,C00B4686D1E0BAF81FE1E7F18BC270CA,CMT,1,N  ,7/8/2013 8:25,7/8/2013 8:37,2,697,1.4,-73.967125,40.756783,-73.983086,40.747887,CSH,9,0,0.5,0,9.5,0,0,0
83D59E3D62B6E461BEF2304817CF6992,AB8DFC854D6261635652277EBB7CC7C9,CMT,1,N  ,4/5/2013 12:23,4/5/2013 12:27,2,238,1.2,-73.974091,40.747204,-73.986046,40.73093,CSH,6,0,0.5,0,6.5,0,0,0
25EC664B6716DA695D71FD74A9867C06,4A1CE3026CF7C7DA32CF7127E4DF5156,VTS,1,""""" ",9/19/2013 23:08,9/19/2013 23:16,5,480,1.37,-73.99691,40.762814,-73.991989,40.740822,CRD,7.5,0.5,0.5,0,10.1,1.6,1,1
6655117D911B4926A8C008DCD92D53E7,88CB7A1006DB184386777ACF070430A9,VTS,1,""""" ",11/9/2013 23:25,11/9/2013 23:29,2,240,1.57,-73.952545,40.779903,-73.961037,40.765339,CSH,6.5,0.5,0.5,0,7.5,0,0,0
21011A650D0301A286DE0CD8146109EC,0A7865362DE225DCD865135FC9FF5F38,VTS,1,""""" ",12/31/2013 16:47,12/31/2013 16:51,1,240,1.01,-73.952202,40.769016,-73.961464,40.757877,CSH,5.5,1,0.5,0,7,0,0,0
55248C7ACBE4B777F11CC1FF86732B5F,A3ECD92FE693844B93F9216B512A08B3,CMT,1,N  ,5/22/2013 9:17,5/22/2013 9:31,1,812,1,-73.996246,40.738262,-73.987396,40.751728,CRD,9.5,0,0.5,0,12,2,1,1
74D86A2CEBC2476A33F47C3639A91033,4BE6317601E3ED97AF3A15959B693D55,CMT,1,N  ,8/21/2013 18:56,8/21/2013 19:06,3,603,2,-73.991371,40.742409,-73.980782,40.721695,CSH,9,1,0.5,0,10.5,0,0,0
053C53C0B0F7B1637AADA91275023367,45B068E73C0043F230E1DEF13E5C0581,CMT,1,N  ,2/11/2013 14:23,2/11/2013 14:43,1,1208,1.5,-73.979164,40.750359,-73.97435,40.763908,CSH,13,0,0.5,0,13.5,0,0,0
CCCF4A64C524BEB09635A7D6E6B75240,8FCC2E172C308B81CECE6381424DEE0B,CMT,1,N  ,6/25/2013 10:31,6/25/2013 10:34,1,165,0.5,-73.991035,40.750282,-73.994476,40.743481,CSH,4,0,0.5,0,4.5,0,0,0
990615FE9DE11BF0052D83A735D71709,BEC5313B9E39221FA5ED6857B98E8B00,VTS,1,""""" ",2/8/2013 18:08,2/8/2013 18:23,1,900,2.58,-73.970604,40.796551,-73.987953,40.764732,CSH,12,1,0.5,0,13.5,0,0,0
9538F5B6B4CF177F0BCA343E9CCF0C73,76CC28DD7BF18D3CD1D6DD62AE7C7581,VTS,1,""""" ",3/9/2013 15:14,3/9/2013 15:53,1,2340,13.94,-73.979683,40.786297,-74.015076,40.614716,CRD,43,0,0.5,5.33,61.73,12.9,1,3
6618FCF716DDD1910738D8EAB3434489,6668D3ED42DDF880C3C10D08218A724B,CMT,1,N  ,1/25/2013 1:50,1/25/2013 1:57,1,405,2.3,-73.972389,40.749886,-73.980103,40.722359,CSH,9,0.5,0.5,0,10,0,0,0
E7714C5DCF78A40605B80C50E1D4F5FE,1E69C936D18EE74863800CEC391EF1B0,CMT,1,N  ,5/13/2013 12:00,5/13/2013 12:16,1,992,2.2,-73.943237,40.776443,-73.971924,40.764725,CRD,12.5,0,0.5,0,16.25,3.25,1,1
4B179A67D1DE496A0D617F082B75DCCF,72A95072E855D921787B092FE7A41938,VTS,1,""""" ",5/4/2013 14:53,5/4/2013 15:01,1,480,1.42,-73.972488,40.76527,-73.973785,40.779114,CRD,7.5,0,0.5,0,9.5,1.5,1,1
04E59442A7DDBCE515E33CD355D866E7,44F736A08083AEF715D0DB8E8D4A7993,CMT,1,N  ,11/22/2013 19:11,11/22/2013 19:20,2,520,2,-73.958702,40.771461,-73.981636,40.775894,CRD,8.5,1,0.5,0,11,1,1,1
E175C4A6994A8DCFC49205DF4CBC2845,D05465CCBF967036F568C467BCC4E498,CMT,1,N  ,11/6/2013 15:31,11/6/2013 15:44,2,733,1.4,-73.962013,40.776237,-73.970062,40.759754,CRD,9.5,0,0.5,0,12,2,1,1
88430BFCC2B576F5D4B0D46A773D68B0,3A47EC9701279982DAC78695EF0F5BF3,CMT,1,N  ,8/10/2013 22:05,8/10/2013 22:15,2,613,1.3,-73.980103,40.739189,-73.977783,40.725658,CSH,8,0.5,0.5,0,9,0,0,0
268BD5701F799131F125FC66A928C9F8,044FD22E365B45CC91ACFFCF172602D9,CMT,1,N  ,9/11/2013 13:48,9/11/2013 14:03,1,913,0.8,-73.982513,40.761749,-73.990959,40.750469,CRD,10.5,0,0.5,0,13.75,2.75,1,1
8282A116E9700C127D757ACA20EAD16F,6995D583E98D8BA18BFDF15EFC6926D8,VTS,1,""""" ",12/15/2013 7:19,12/15/2013 7:39,1,1200,11.14,-73.963104,40.759083,-73.861694,40.768288,CRD,31,0,0.5,5.33,44.1,7.27,1,2
E24B88FAD443CEFD071B87F0FF57370A,E943188415A3ECF6342C6CC6D1DA5C97,VTS,1,""""" ",3/5/2013 18:25,3/5/2013 18:33,4,480,1.29,-74.009323,40.713177,-73.98996,40.73122,CRD,7.5,1,0.5,0,10.7,1.7,1,1
199645BE1D752AEF155DC36D00CCA269,9950B72DBDE449D7B4B445E3608EA545,VTS,2,""""" ",5/29/2013 10:11,5/29/2013 11:01,3,3000,17.92,-73.789825,40.646896,-73.970299,40.754864,CSH,52,0,0.5,0,52.5,0,0,0
87EE5A8CE5631B26E6E204DF48AC63A3,3B5CE02177132D506946B41579845296,CMT,1,N  ,9/18/2013 2:46,9/18/2013 2:50,2,226,0.9,-74.007385,40.741062,-74.010292,40.729748,CRD,5,0.5,0.5,0,7.2,1.2,1,1
29B5FE25D3361A558B1F322D6CBE1524,401D6687C999748BBD762392A15D4288,CMT,1,N  ,9/15/2013 18:39,9/15/2013 18:54,2,943,1.3,-73.988304,40.760212,-73.99617,40.743275,CRD,11.5,0,0.5,0,13,1,1,1
330AF0FE4CDECDEA777C62BF0082AA5B,C6FA31DEC743E5500886EAB55619F2DC,CMT,1,N  ,9/24/2013 12:11,9/24/2013 13:01,1,2985,12.3,-73.862747,40.769268,-73.991028,40.750458,CRD,45.5,0,0.5,5.33,61.59,10.26,1,3
F9C77A4243E0FC0766C3033B11CCB466,B1F7D13178ACE2779FFFE2C25A3F633E,VTS,1,""""" ",8/11/2013 12:55,8/11/2013 13:26,3,1860,10.42,-73.862549,40.768951,-73.989578,40.758801,CRD,33.5,0,0.5,5.33,47.71,8.38,1,2
D51A5AB5A14F8C3D0E8BD2A89696B616,FDC26986A0D5B6FFAA69D18D6B543FEE,VTS,1,""""" ",5/5/2013 16:05,5/5/2013 16:13,1,480,1.17,-73.974678,40.754383,-73.984848,40.764069,CSH,7,0,0.5,0,7.5,0,0,0
374553F6D30888FCA82A661D0FF245D4,C04419235E06C67DBEDD1B4A8E9D7C8C,VTS,1,""""" ",5/31/2013 19:56,5/31/2013 20:02,1,360,2.35,-74.01506,40.716171,-74.007828,40.746986,CSH,9,1,0.5,0,10.5,0,0,0
82AE19CA93E2A7CB40531D414B56C389,C858870B201B6ECB0086559904E72A6D,VTS,1,""""" ",3/25/2013 0:25,3/25/2013 0:32,1,420,1.96,-73.96769,40.762749,-73.950584,40.783478,CRD,8.5,0.5,0.5,0,11.3,1.8,1,1
7962B86567B65EAEDEEDAAD486F20B55,02662F77825C2849E8102F23BE78FB4D,CMT,1,N  ,1/27/2013 10:45,1/27/2013 10:57,1,720,3,-73.98333,40.693954,-74.006577,40.732357,CSH,12.5,0,0.5,0,13,0,0,0
F9FC3E227266AF1C23218E402EB69B33,EAA9B12DFFAC968DF1138588408BFEB6,CMT,1,N  ,1/1/2013 4:00,1/1/2013 4:10,1,570,2.7,-73.985031,40.732189,-73.987129,40.697426,CSH,11,0.5,0.5,0,12,0,0,0
57CDE0D19A1C1AF0A50A76AB1E9FE885,F37B7A1B4B3DCC5A6CC536DEFAF53A49,VTS,1,""""" ",7/15/2013 18:31,7/15/2013 18:43,1,720,2.18,-73.975784,40.781563,-73.949196,40.78558,CRD,10,1,0.5,0,12.5,1,1,1
4340FD4B937EDF51A59B4FEBAC92B201,619837EFDAE4A44815CBBBB33F3833A1,VTS,1,""""" ",3/5/2013 23:22,3/5/2013 23:29,1,420,2.88,-73.962791,40.763222,-73.975189,40.735405,CRD,10,0.5,0.5,0,13.1,2.1,1,1
6B6E98290E2BC0F44E0E397AC147637F,FC574368A7F02BFB9C5FA2AE96B3887B,VTS,1,""""" ",4/29/2013 15:33,4/29/2013 15:51,6,1080,2.98,-73.982269,40.776386,-73.943855,40.778225,CSH,14.5,0,0.5,0,15,0,0,0
49CC652C956E7166E56A91FA2FA2D9A7,AF28FB112B8E32408220F6D94C4DBF67,CMT,1,N  ,6/16/2013 12:06,6/16/2013 12:14,1,462,1,-73.993538,40.747215,-74.002197,40.755756,CSH,7,0,0.5,0,7.5,0,0,0
1DCB7B61270DA4CB6F84149A379A5FE7,4ABFF81B8AC2B299F67CE76933F785DC,VTS,1,""""" ",10/9/2013 18:21,10/9/2013 18:24,1,180,0.52,-73.960281,40.778847,-73.954575,40.780815,CSH,4,1,0.5,0,5.5,0,0,0
574DF8C3233C672473DC0F1D82D8B302,FD433941F709A5F13EF7856B93A1A509,CMT,1,N  ,2/20/2013 19:20,2/20/2013 19:27,1,388,1.3,-73.95266,40.776726,-73.96595,40.762939,CSH,7,1,0.5,0,8.5,0,0,0
DA6D559AE61600A3161758885FDCB911,2ACF125400574163A4A4F9D4B6479AD5,CMT,1,N  ,2/14/2013 23:43,2/15/2013 0:19,2,2111,8,-73.98716,40.725311,-73.978401,40.662857,CRD,25,0.5,0.5,0,31.2,5.2,1,2
FE16273A679EB749B64314B207DDBF26,AACD3385C5EF3F81EC47A2D0010724DB,VTS,1,""""" ",11/12/2013 13:45,11/12/2013 14:00,1,900,1.29,-73.971214,40.758751,-73.978432,40.745979,CRD,10.5,0,0.5,0,13.2,2.2,1,1
39A36A991CEF331CA8D30AD628E5C158,05438AF44731F3F23FC55B8CBA19AC7D,CMT,1,N  ,6/23/2013 12:25,6/23/2013 12:32,1,441,1,-73.982613,40.763081,-73.977936,40.753712,CSH,6.5,0,0.5,0,7,0,0,0
C858370565D28E75940B435828ED116C,DA9A439FAFECFDB2664080E2BA92D36A,CMT,1,N  ,1/25/2013 21:24,1/25/2013 21:31,1,387,1,-73.978394,40.748577,-73.989609,40.739704,CRD,6,0.5,0.5,0,8.4,1.4,1,1
2E34B3CAEB763EA98BAA700EFFC78E3D,869D940516898EB548A20DCE8BE70D4C,VTS,1,""""" ",12/5/2013 19:02,12/5/2013 19:09,1,420,1.4,-73.986626,40.756119,-73.995674,40.742512,CRD,7,1,0.5,0,10.1,1.6,1,1
A5179D5A72336EEDFDF90C60CAE1EA6F,CF60B7EA381C66092FC1AC19D67B2D30,VTS,1,""""" ",12/26/2013 0:27,12/26/2013 0:32,3,300,0.95,-73.988159,40.737782,-73.979614,40.739819,CRD,6,0.5,0.5,0,8,1,1,1
